item,itemLabel,startDate,endDate,psid
Q109528333,Dionardo Carlos,2021-11-12,,Q109528333-395F1823-D665-4008-AD56-7557A5C1C247
Q16193307,Alan Purisima,2012-12-17,2015-02-05,Q16193307-BA93C26E-03B0-4EBB-95A8-EFFD7C3ACB47
Q1810676,Leandro Mendoza,2001-03-16,2002-03-17,Q1810676-35C30EF4-DCA7-45C9-ACAA-4E83087733AF
Q25245707,Ronald dela Rosa,2016-07-01,2018-04-19,Q25245707-633967B2-B6F3-4BDB-9A68-E20AF636DB9D
Q41187542,Edgar Aglipay,2004-08-23,2005-03-14,Q41187542-EC24A79C-0A5E-4C60-B289-BA54196FDD37
Q55584121,Oscar Albayalde,2018-04-19,2019-10-14,Q55584121-8325884C-A1EE-45B6-9E45-0C9FF47CDA8D
Q59655847,Arturo Lomibao,2005-03-14,2006-07-05,Q59655847-00BFB3D3-A371-4D70-992F-4941ED5A6729
Q83129525,Archie Gamboa,2019-10-14,2020-01-20,Q83129525-A9B55CEE-FF91-4BD1-AA1D-48EC9CEEC280
Q83129525,Archie Gamboa,2020-01-20,2020-09-02,Q83129525-F4A6D0EE-CEB8-4555-B799-10BB92FC7B3E
Q95599781,Debold Sinas,2020-11-10,2021-05-08,Q95599781-166165DD-0F49-4D74-89BB-096DB2612C42
Q970501,Panfilo Morena Lacson Sr.,1999-11-16,2001-02-16,Q970501-B069022E-CE0A-4AFF-A8BD-015A993F9933
Q983319,Hermogenes Ebdane,2002-07-01,2004-08-23,Q983319-26BF52B5-A6CC-41B8-ACC9-D86E3100691B
Q98397276,Guillermo Eleazar,2021-05-08,2021-11-13,Q98397276-7607EBEF-06F4-45A0-B03B-DC2362BB6B5C
Q99156322,Camilo Cascolan,2020-09-02,2020-11-10,Q99156322-8BA0AB5C-5DC2-4936-8AAB-0865727BA978
